"coder"	"question_id"	"item_admin"	"item_name"	"language"	"country"	"study"	"domain"	"natpoldomain"	"dom_european"	"intpoldomain"	"dom_family"	"dom_personal"	"dom_work"	"dom_consumer"	"dom_leisure"	"dom_health"	"dom_backgrou"	"dom_other"	"concept"	"conc_simple"	"conc_complex"	"socdesir"	"centrality"	"ref_period"	"form_basic"	"used_WH_word"	"WH_word"	"questiontype"	"gradation"	"balance"	"encourage"	"subjectiveop"	"opinionother"	"stimulus"	"absolute"	"scale_basic"	"ncategories"	"labels"	"labels_gramm"	"labels_order"	"scale_corres"	"scale_max"	"scale_trange"	"scale_urange"	"symmetry"	"scal_neutral"	"fixrefpoints"	"nfrequencies"	"dont_know"	"instr_interv"	"instr_respon"	"motivation"	"knowledge"	"intropresent"	"nsents_intro"	"nwords_intro"	"numsub_intro"	"intr_request"	"nsents_quest"	"nwords_quest"	"nnouns_quest"	"nabst_quest"	"nsyll_quest"	"nsub_quest"	"nnouns_ans"	"nwords_ans"	"nsyll_ans"	"nabst_ans"	"usedshowcard"	"showc_horiz"	"showc_over"	"showc_letter"	"showc_boxes"	"showc_start"	"showc_quest"	"showc_pict"	"highest_num"	"num_isents"	"question"	"battery"
"irmtraud"	1,406	"A3"	"RDTOT"	"cat"	"ES"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	8	"."	"."	"."	5	"."	"."	1	4	2	2	1	9	1	1	0	0	0	0	0	0	0	8	3	0	1	1	"."	0	0	0	1	7	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	16	4	2	32	1	12	49	72	12	1	0	1	0	0	0	0	0	"."	"."	"."	0
"irmtraud"	1,407	"A5"	"NWSPTOT"	"cat"	"ES"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	7	"."	"."	"."	5	"."	"."	1	4	2	2	1	9	1	1	0	0	0	0	0	0	0	8	3	0	1	1	"."	0	0	0	1	7	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	18	5	3	37	1	12	49	72	12	1	0	1	0	0	0	0	0	"."	"."	"."	0
"irmtraud"	1,408	"A8"	"PPLTRST"	"cat"	"ES"	"ESS Round 1"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	2	"."	"."	2	4	2	1	0	"."	3	1	0	0	1	0	0	0	0	11	2	1	1	2	"."	1	1	1	1	3	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	69	8	3	100	6	2	15	22	1	1	1	0	1	0	0	0	0	"."	"."	"."	0
"irmtraud"	1,409	"A9"	"PPLFAIR"	"cat"	"ES"	"ESS Round 1"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	1	"."	"."	2	4	2	1	0	"."	3	1	0	0	1	0	0	0	0	11	2	1	1	2	"."	1	1	1	1	3	"."	2	1	1	0	"."	0	"."	"."	"."	"."	1	23	4	2	54	4	4	17	36	2	1	1	0	1	0	0	0	0	"."	"."	"."	0
"irmtraud"	1,410	"A10"	"PPLHLP"	"cat"	"ES"	"ESS Round 1"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	1	"."	"."	2	4	2	1	0	"."	3	1	0	0	1	0	0	0	0	11	2	1	1	2	"."	1	1	1	1	3	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	21	4	2	40	2	6	22	40	4	1	1	0	1	0	0	0	0	"."	"."	"."	0
"irmtraud"	1,411	"B2"	"POLCMPL"	"cat"	"ES"	"ESS Round 1"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"."	"."	1	3	2	2	1	9	1	1	0	0	1	0	0	0	0	5	3	0	1	2	"."	0	0	0	3	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	25	3	2	47	2	3	9	19	3	1	0	1	0	0	0	0	0	"."	"."	"."	0
"irmtraud"	1,412	"B3"	"POLACTIV"	"cat"	"ES"	"ESS Round 1"	1	10	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	8	"."	0	2	1	1	0	"."	3	1	0	0	1	0	0	0	0	5	3	0	1	2	"."	0	0	0	1	3	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	19	4	3	35	2	0	14	26	0	1	0	1	0	0	0	0	0	"."	"."	"."	0
"irmtraud"	1,413	"B4"	"POLDCS"	"cat"	"ES"	"ESS Round 1"	1	10	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	3	"."	1	4	2	2	0	"."	1	1	0	0	0	0	0	0	0	5	3	0	1	2	"."	1	1	1	1	1	"."	2	1	0	0	"."	0	"."	"."	"."	"."	2	16	3	2	35	1	0	10	19	0	1	0	1	0	0	0	0	0	"."	"."	"."	0
"irmtraud"	1,414	"B7"	"TRSTPRL"	"cat"	"ES"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	3	2	1	0	"."	1	1	0	1	1	0	1	0	0	11	2	1	1	1	"."	1	0	1	1	3	"."	2	1	1	0	"."	0	"."	"."	"."	"."	3	3	1	1	7	0	0	8	14	0	1	1	0	1	0	0	0	0	"."	"."	"."	1
"irmtraud"	1,415	"B8"	"TRSTLGL"	"cat"	"ES"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	4	2	0	","	","	","	","	","	","	","	","	1	0	0	11	2	1	1	1	"."	1	0	1	1	3	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	3	1	1	8	0	0	0	0	0	1	1	0	1	0	0	0	0	"."	"."	0	1
"irmtraud"	1,416	"B9"	"TRSTPLC"	"cat"	"ES"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	4	2	0	","	","	","	","	","	","	","	","	1	0	0	11	2	1	1	1	"."	1	0	1	1	3	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	2	1	0	4	0	0	0	0	0	1	1	0	1	0	0	0	0	"."	"."	"."	1
"irmtraud"	1,417	"B30"	"STFECO"	"cat"	"ES"	"ESS Round 1"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	2	2	2	1	10	1	1	1	0	0	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	3	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	16	3	3	36	0	0	4	16	0	1	1	0	1	0	0	0	0	"."	"."	"."	0
"irmtraud"	1,418	"B31"	"STFGOV"	"cat"	"ES"	"ESS Round 1"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	0	4	2	2	1	10	1	1	1	1	0	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	3	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	20	4	4	37	2	0	4	15	0	1	1	0	1	0	0	0	0	"."	"."	"."	0
"irmtraud"	1,419	"B32"	"STFDEM"	"cat"	"ES"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	0	4	2	2	1	10	1	1	1	0	0	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	3	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	16	4	4	34	0	0	4	15	0	1	1	0	1	0	0	0	0	"."	"."	"."	0
"irmtraud"	1,420	"B43"	"GINVECO"	"cat"	"ES"	"ESS Round 1"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"."	"."	1	3	2	1	1	11	1	1	0	1	0	0	1	0	0	5	3	0	2	0	"."	1	1	1	1	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	36	8	7	57	4	6	13	22	6	1	0	1	0	"."	0	0	0	"."	"."	0	"."
"irmtraud"	1,421	"B44"	"GINCDIF"	"cat"	"ES"	"ESS Round 1"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	2	3	1	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	0	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	14	5	5	23	1	0	0	22	0	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"irmtraud"	1,422	"B45"	"NEEDTRU"	"cat"	"ES"	"ESS Round 1"	7	"."	"."	"."	"."	"."	7	"."	"."	"."	"."	"."	7	5	"."	1	2	1	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	0	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	16	5	4	25	1	0	0	22	0	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"irmtraud"	1,423	"None"	"TEST1A"	"cat"	"ES"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	9	"."	"."	"."	5	"."	"."	2	4	2	2	1	9	1	1	0	0	0	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	600	3	0	1	0	"."	0	"."	"."	"."	"."	2	13	3	2	25	1	2	5	7	2	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0
"irmtraud"	1,424	"None"	"TEST2A"	"cat"	"ES"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	8	"."	"."	"."	5	"."	"."	1	4	2	2	1	9	1	1	0	0	0	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	600	3	0	1	0	"."	0	"."	"."	"."	"."	1	12	3	2	20	1	2	6	10	2	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0
"irmtraud"	1,425	"None"	"TEST3A"	"cat"	"ES"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	7	"."	"."	"."	5	"."	"."	1	2	2	2	1	9	1	1	0	0	0	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	600	3	0	1	0	"."	0	"."	"."	"."	"."	1	13	3	2	22	1	2	6	10	2	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0
"irmtraud"	1,426	"None"	"TEST4"	"cat"	"ES"	"ESS Round 1"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"."	"."	1	4	2	1	0	"."	1	1	0	1	1	0	1	0	0	5	3	0	1	2	"."	1	1	1	1	1	"."	3	0	1	0	"."	1	1	18	1	1	2	24	3	2	42	2	6	13	22	6	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1
"irmtraud"	1,427	"None"	"TEST5"	"cat"	"ES"	"ESS Round 1"	1	10	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	8	"."	0	2	1	0	","	","	","	","	","	","	","	","	1	0	0	5	3	0	1	2	"."	1	1	1	1	1	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	24	5	4	42	2	6	13	22	6	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1
"irmtraud"	1,428	"None"	"TEST6"	"cat"	"ES"	"ESS Round 1"	1	10	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	3	"."	1	4	2	0	","	","	","	","	","	","	","	","	1	0	0	5	3	0	1	2	"."	1	1	1	1	1	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	15	3	2	30	1	6	13	22	6	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1
"irmtraud"	1,429	"None"	"TEST7"	"cat"	"ES"	"ESS Round 1"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	4	2	2	1	11	1	1	1	0	0	0	0	0	0	4	3	0	1	1	"."	1	1	1	3	0	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	20	5	5	31	0	0	8	20	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	1,430	"None"	"TEST8"	"cat"	"ES"	"ESS Round 1"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	4	2	2	1	11	1	1	1	0	0	0	0	0	0	4	3	0	1	1	"."	1	1	1	3	0	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	26	5	4	38	3	0	8	24	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	1,431	"None"	"TEST9"	"cat"	"ES"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	3	2	2	1	11	1	1	1	0	0	0	0	0	0	4	3	0	1	1	"."	1	1	1	3	0	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	22	6	5	32	0	0	8	20	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	1,432	"None"	"TEST10"	"cat"	"ES"	"ESS Round 1"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	2	"."	"."	2	3	2	1	0	"."	3	1	0	0	1	0	0	0	0	6	2	1	1	2	"."	1	1	1	1	0	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	69	8	6	100	6	2	15	22	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0
"irmtraud"	1,433	"None"	"TEST11"	"cat"	"ES"	"ESS Round 1"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	1	"."	"."	2	3	2	1	0	"."	3	1	0	0	1	0	0	0	0	6	2	1	1	2	"."	1	1	1	3	0	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	26	4	2	47	3	4	18	33	2	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0
"irmtraud"	1,434	"None"	"TEST12"	"cat"	"ES"	"ESS Round 1"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	1	"."	"."	2	4	2	1	0	"."	3	1	0	0	1	0	0	0	0	6	2	1	1	2	"."	1	1	1	3	0	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	26	5	3	42	2	7	22	38	4	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0
"irmtraud"	1,435	"None"	"TEST13"	"cat"	"ES"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	2	2	1	0	"."	1	1	0	1	1	0	1	0	0	11	2	1	1	1	"."	1	0	1	1	3	"."	3	0	1	0	"."	0	"."	"."	"."	"."	4	3	1	1	7	0	0	8	14	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1
"irmtraud"	1,436	"None"	"TEST14"	"cat"	"ES"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	4	2	0	","	","	","	","	","	","	","	","	1	0	0	11	2	1	1	1	"."	1	0	1	1	3	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	3	1	1	8	0	0	0	0	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1
"irmtraud"	1,437	"None"	"TEST15"	"cat"	"ES"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	4	2	0	","	","	","	","	","	","	","	","	1	0	0	11	2	1	1	1	"."	1	0	1	1	3	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	2	1	0	4	0	0	0	0	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1
"irmtraud"	1,438	"None"	"TEST16"	"cat"	"ES"	"ESS Round 1"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"."	"."	0	4	2	1	0	"."	1	1	0	1	0	0	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	3	0	1	0	"."	1	1	17	1	1	2	18	3	2	34	1	6	13	26	6	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1
"irmtraud"	1,439	"None"	"TEST17"	"cat"	"ES"	"ESS Round 1"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	2	4	1	0	","	","	","	","	","	","	","	","	1	0	0	11	3	0	2	3	"."	1	1	1	1	3	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	20	5	4	38	1	6	13	26	6	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1
"irmtraud"	1,440	"None"	"TEST18"	"cat"	"ES"	"ESS Round 1"	7	"."	"."	"."	"."	"."	7	"."	"."	"."	"."	"."	7	5	"."	1	3	2	0	","	","	","	","	","	","	","	","	1	0	0	11	3	0	2	3	"."	1	1	1	1	3	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	22	6	4	44	1	6	13	26	6	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1
"irmtraud"	1,441	"None"	"TEST19"	"cat"	"ES"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	9	"."	"."	"."	5	"."	"."	2	4	2	2	1	9	1	1	0	0	0	0	0	0	0	7	3	0	1	2	"."	0	0	0	3	1	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	18	4	2	30	1	0	9	13	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0
"irmtraud"	1,442	"None"	"TEST20"	"cat"	"ES"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	8	"."	"."	"."	5	"."	"."	1	3	2	2	1	9	1	1	0	0	0	0	0	0	0	7	3	0	1	2	"."	0	0	0	3	1	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	18	4	2	30	1	0	9	13	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0
"irmtraud"	1,443	"None"	"TEST21"	"cat"	"ES"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	7	"."	"."	"."	5	"."	"."	1	4	2	2	1	9	1	1	0	0	0	0	0	0	0	7	3	0	1	2	"."	0	0	0	3	1	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	19	4	2	31	1	0	9	13	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0
"irmtraud"	1,444	"None"	"TEST22"	"cat"	"ES"	"ESS Round 1"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"."	"."	1	4	2	1	0	"."	1	1	0	1	0	0	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	3	0	1	0	"."	1	1	17	0	1	2	23	3	2	40	2	6	13	26	6	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1
"irmtraud"	1,445	"None"	"TEST23"	"cat"	"ES"	"ESS Round 1"	1	10	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	8	"."	0	2	1	0	","	","	","	","	","	","	","	","	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	24	5	4	40	1	6	13	26	6	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1
"irmtraud"	1,446	"None"	"TEST24"	"cat"	"ES"	"ESS Round 1"	1	10	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	3	"."	1	4	2	0	","	","	","	","	","	","	","	","	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	16	3	2	30	1	6	13	26	6	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1
"irmtraud"	1,447	"None"	"TEST25"	"cat"	"ES"	"ESS Round 1"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	4	2	2	1	11	1	1	0	0	1	0	0	0	0	6	2	0	1	1	"."	1	1	1	3	2	"."	3	0	1	1	2	0	"."	"."	"."	"."	2	39	6	5	60	3	0	4	15	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	1,448	"None"	"TEST26"	"cat"	"ES"	"ESS Round 1"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	4	2	2	1	11	1	1	1	0	0	0	0	0	0	6	2	0	1	1	"."	1	1	1	3	2	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	26	5	4	38	2	0	4	15	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	1,449	"None"	"TEST27"	"cat"	"ES"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	2	2	2	1	11	1	1	1	0	0	0	0	0	0	6	2	0	1	1	"."	1	1	1	3	2	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	21	6	5	32	1	0	4	15	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	1,450	"None"	"TEST28"	"cat"	"ES"	"ESS Round 1"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	2	"."	"."	2	4	2	1	0	"."	3	0	0	0	1	0	0	0	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	34	4	2	50	2	2	15	20	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0
"irmtraud"	1,451	"None"	"TEST29"	"cat"	"ES"	"ESS Round 1"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	1	"."	"."	2	4	2	1	0	"."	3	0	0	0	1	0	0	0	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	26	4	2	47	3	4	18	31	2	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0
"irmtraud"	1,452	"None"	"TEST30"	"cat"	"ES"	"ESS Round 1"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	1	"."	"."	2	4	2	1	0	"."	3	0	0	0	1	0	0	0	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	26	5	3	45	2	7	22	37	4	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0
"irmtraud"	1,453	"None"	"TEST31"	"cat"	"ES"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	2	2	1	0	"."	1	1	0	1	1	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	3	0	1	0	"."	0	"."	"."	"."	"."	4	55	8	8	95	4	1	3	7	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0
"irmtraud"	1,454	"None"	"TEST32"	"cat"	"ES"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	3	2	1	0	"."	1	1	0	1	1	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	3	0	1	0	"."	0	"."	"."	"."	"."	4	56	8	8	100	4	1	3	7	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0
"irmtraud"	1,455	"None"	"TEST33"	"cat"	"ES"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	4	2	1	0	"."	1	1	0	1	1	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	3	0	1	0	"."	0	"."	"."	"."	"."	4	54	8	8	90	4	1	3	7	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0
"irmtraud"	1,456	"None"	"TEST34"	"cat"	"ES"	"ESS Round 1"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"."	"."	1	4	2	2	0	"."	1	1	0	0	0	0	0	0	0	5	3	0	2	3	"."	0	"."	"."	1	3	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	20	5	4	30	2	0	17	33	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	1,457	"None"	"TEST35"	"cat"	"ES"	"ESS Round 1"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	2	4	1	2	0	"."	1	1	0	0	0	0	0	0	0	5	3	0	2	3	"."	0	"."	"."	1	3	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	20	6	5	31	2	0	17	33	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	1,458	"None"	"TEST36"	"cat"	"ES"	"ESS Round 1"	7	"."	"."	"."	"."	"."	7	"."	"."	"."	"."	"."	7	5	"."	1	3	1	2	0	"."	1	1	0	0	0	0	0	0	0	5	3	0	2	3	"."	0	"."	"."	1	3	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	22	6	4	33	2	0	17	33	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	1,459	"A1"	"TVTOT"	"deu"	"CH"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	9	"."	"."	"."	5	"."	"."	1	2	2	2	1	9	1	1	0	0	0	0	0	0	0	8	3	0	1	1	"."	0	0	0	1	7	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	12	3	3	23	0	13	53	69	13	1	0	1	0	0	0	0	0	"."	"."	"."	0
"irmtraud"	1,460	"A3"	"RDTOT"	"deu"	"CH"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	8	"."	"."	"."	5	"."	"."	1	2	2	2	1	9	1	1	0	0	0	0	0	0	0	8	3	0	1	1	"."	0	0	0	1	7	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	12	3	3	23	0	13	53	69	13	1	0	1	0	0	0	0	0	"."	"."	"."	0
"irmtraud"	1,461	"A5"	"NWSPTOT"	"deu"	"CH"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	7	"."	"."	"."	5	"."	"."	1	2	2	2	1	9	1	1	0	0	0	0	0	0	0	8	3	0	1	1	"."	0	0	0	1	7	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	12	3	3	24	0	13	53	69	13	1	0	1	0	0	0	0	0	"."	"."	"."	0
"irmtraud"	1,462	"A8"	"PPLTRST"	"deu"	"CH"	"ESS Round 1"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	2	"."	"."	1	3	2	1	0	"."	3	1	0	0	1	0	0	0	0	11	2	1	1	2	"."	1	1	1	1	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	3	57	5	2	80	4	1	12	18	0	1	1	1	1	0	0	0	0	"."	"."	"."	0
"irmtraud"	1,463	"A9"	"PPLFAIR"	"deu"	"CH"	"ESS Round 1"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	1	"."	"."	1	3	2	1	0	"."	3	1	0	0	1	0	0	0	0	11	2	1	1	2	"."	1	1	1	1	1	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	27	2	1	46	3	2	16	31	0	1	1	1	1	0	0	0	0	"."	"."	"."	0
"irmtraud"	1,464	"A10"	"PPLHLP"	"deu"	"CH"	"ESS Round 1"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	1	"."	"."	1	3	2	1	0	"."	3	1	0	0	1	0	0	0	0	11	2	1	1	2	"."	1	1	1	1	1	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	25	4	1	40	1	3	17	29	1	1	1	1	1	0	0	0	0	"."	"."	"."	0
"irmtraud"	1,465	"B2"	"POLCMPL"	"deu"	"CH"	"ESS Round 1"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"."	"."	1	2	2	2	1	9	1	1	0	0	0	0	0	0	0	5	3	0	1	2	"."	0	0	0	3	1	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	17	1	1	28	2	0	6	11	0	1	0	1	0	0	0	0	0	"."	"."	"."	0
