"","absolute","balance","battery","centrality","coder","conc_complex","conc_simple","concept","country","dom_backgrou","dom_consumer","dom_european","dom_family","dom_health","dom_leisure","dom_other","dom_personal","dom_work","domain","dont_know","encourage","fixrefpoints","form_basic","gradation","highest_num","instr_interv","instr_respon","intpoldomain","intr_request","intropresent","item_admin","item_name","knowledge","labels","labels_gramm","labels_order","language","motivation","nabst_ans","nabst_quest","natpoldomain","ncategories","nfrequencies","nnouns_ans","nnouns_quest","nsents_intro","nsents_quest","nsub_quest","nsyll_ans","nsyll_quest","num_isents","numsub_intro","nwords_ans","nwords_intro","nwords_quest","opinionother","question","question_id","questiontype","ref_period","scal_neutral","scale_basic","scale_corres","scale_max","scale_trange","scale_urange","showc_boxes","showc_horiz","showc_letter","showc_over","showc_pict","showc_quest","showc_start","socdesir","stimulus","study","subjectiveop","symmetry","used_WH_word","usedshowcard","WH_word"
"4182",0,0,NA,3,"caroline",NA,1,7,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,1,1,NA,0,1,NA,NA,0,"HS22","testc22",3,2,0,1,"nor",1,0,4,5,11,NA,0,5,NA,3,0,10,38,NA,NA,NA,NA,22,0,0,8490,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,1,1,0,5
"4183",0,0,NA,2,"caroline",NA,NA,2,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,2,1,NA,0,1,NA,NA,0,"HS23","testc23",NA,2,0,1,"nor",0,0,1,5,11,NA,0,2,NA,2,1,10,18,NA,NA,NA,NA,12,0,0,8491,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,1,1,0,5
"4184",0,0,NA,2,"caroline",NA,NA,2,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,2,1,NA,0,1,NA,NA,0,"HS24","testc24",NA,2,0,1,"nor",0,0,0,5,11,NA,0,2,NA,2,1,10,19,NA,NA,NA,NA,12,0,0,8492,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,1,1,0,5
"4185",0,0,NA,2,"caroline",NA,NA,2,"NO",NA,NA,NA,NA,NA,NA,NA,4,NA,11,3,1,1,1,1,NA,0,1,NA,NA,0,"HS25","testc25",NA,2,1,1,"nor",0,0,1,NA,6,NA,1,3,NA,2,2,18,39,NA,NA,NA,NA,30,0,0,8493,1,2,3,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,1,0,0,NA
"4186",0,0,NA,2,"caroline",NA,NA,1,"NO",NA,NA,NA,NA,NA,NA,NA,4,NA,11,3,1,0,1,1,NA,0,1,NA,NA,0,"HS26","testc26",NA,2,1,1,"nor",0,0,1,NA,6,NA,2,3,NA,2,3,27,41,NA,NA,NA,NA,28,0,NA,8494,1,2,3,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,1,0,0,NA
"4187",0,0,NA,2,"caroline",NA,NA,1,"NO",NA,NA,NA,NA,NA,NA,NA,4,NA,11,3,1,0,1,1,NA,0,1,NA,NA,0,"HS27","testc27",NA,2,1,1,"nor",0,2,2,NA,6,NA,3,4,NA,2,2,16,30,NA,NA,NA,NA,21,0,NA,8495,1,2,3,0,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,NA,0,0,NA
"4188",0,0,NA,1,"caroline",NA,NA,2,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,1,1,NA,0,1,NA,NA,0,"HS28","testc28",2,NA,NA,NA,"nor",1,0,4,3,NA,10,0,6,NA,4,3,0,60,NA,NA,NA,NA,43,0,0,8496,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,NA,1,0,11
"4189",0,0,NA,1,"caroline",NA,NA,2,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,1,1,NA,0,1,NA,NA,0,"HS29","testc29",2,NA,NA,NA,"nor",1,0,4,3,NA,10,0,6,NA,4,3,0,60,NA,NA,NA,NA,43,0,0,8497,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,NA,1,0,11
"4190",0,0,NA,1,"caroline",NA,NA,2,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,1,1,NA,0,1,NA,NA,0,"HS30","testc30",2,NA,NA,NA,"nor",1,0,4,3,NA,10,0,6,NA,4,3,0,61,NA,NA,NA,NA,43,0,NA,8498,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,NA,1,0,11
"4191",0,NA,NA,1,"caroline",NA,6,7,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,1,0,NA,NA,0,0,NA,NA,0,"HS31","testc31",NA,3,0,2,"nor",0,0,2,12,5,NA,0,3,NA,1,0,21,23,NA,NA,NA,NA,8,NA,0,8499,NA,1,1,0,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,"ESS Round 4",NA,1,NA,0,NA
"4192",0,NA,NA,1,"caroline",NA,6,7,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,1,0,NA,NA,0,0,NA,NA,0,"HS32","testc32",NA,3,0,2,"nor",0,0,1,1,5,NA,0,3,NA,1,1,21,23,NA,NA,NA,NA,14,NA,NA,8500,NA,1,1,0,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,"ESS Round 4",NA,1,NA,0,NA
"4193",0,NA,NA,1,"caroline",NA,6,7,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,1,0,NA,NA,0,0,NA,NA,0,"HS33","testc33",NA,3,0,2,"nor",0,0,3,1,5,NA,0,3,NA,1,1,21,23,NA,NA,NA,NA,12,NA,NA,8501,NA,1,1,0,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,"ESS Round 4",NA,1,NA,0,NA
"4194",0,0,NA,2,"caroline",NA,1,7,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,2,1,NA,0,1,NA,NA,0,"HS34","testc34",NA,2,0,1,"nor",0,2,4,5,11,NA,2,5,NA,3,0,4,37,NA,NA,NA,NA,22,0,0,8502,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,1,1,0,5
"4195",0,0,NA,2,"caroline",NA,NA,2,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,2,1,NA,0,1,NA,NA,0,"HS35","testc35",NA,2,0,1,"nor",0,2,1,5,11,NA,2,2,NA,3,1,4,18,NA,NA,NA,NA,12,0,NA,8503,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,1,1,0,5
"4196",0,0,NA,2,"caroline",NA,NA,2,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,2,1,NA,0,1,NA,NA,0,"HS36","testc36",NA,2,0,1,"nor",0,2,1,5,11,NA,2,2,NA,2,1,4,19,NA,NA,NA,NA,12,0,NA,8504,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,1,1,0,5
"4197",0,0,NA,0,"maarjasa",NA,NA,5,"EE",NA,NA,NA,NA,NA,9,NA,NA,NA,14,2,0,7,2,1,NA,1,1,NA,NA,0,"A1","TVTOT",NA,3,0,1,"ekk",0,12,2,NA,8,NA,12,4,NA,2,0,65,41,NA,NA,NA,NA,13,0,0,8505,1,2,3,0,1,NA,0,0,NA,0,0,1,0,0,0,0,0,"ESS Round 4",0,NA,1,1,9
"4198",0,0,NA,0,"maarjasa",NA,NA,5,"EE",NA,NA,NA,NA,NA,8,NA,NA,NA,14,2,0,7,2,1,NA,1,1,NA,NA,0,"A3","RDTOT",NA,3,0,1,"ekk",0,12,2,NA,8,NA,12,4,NA,2,0,65,39,NA,NA,NA,NA,13,0,NA,8506,1,2,3,0,1,NA,0,0,NA,0,0,1,0,0,0,0,0,"ESS Round 4",0,NA,1,1,9
"4199",0,0,NA,0,"maarjasa",NA,NA,5,"EE",NA,NA,NA,NA,NA,7,NA,NA,NA,14,2,0,7,2,1,NA,1,1,NA,NA,0,"A5","NWSPTOT",NA,3,0,1,"ekk",0,12,2,NA,8,NA,12,4,NA,2,0,65,41,NA,NA,NA,NA,13,0,NA,8507,1,2,3,0,1,NA,0,0,NA,0,0,1,0,0,0,0,0,"ESS Round 4",0,NA,1,1,9
"4200",0,0,NA,0,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,1,1,1,1,NA,0,1,NA,NA,0,"A8","PPLTRST",2,2,1,1,"ekk",1,0,2,NA,11,NA,2,5,NA,3,2,27,79,NA,NA,NA,NA,34,0,0,8508,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,0,0,"ESS Round 4",1,1,0,1,NA
"4201",0,0,NA,0,"maarjasa",NA,NA,1,"EE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,0,1,1,1,NA,0,1,NA,NA,0,"A9","PPLFAIR",NA,2,1,1,"ekk",0,0,0,NA,11,NA,2,2,NA,2,0,30,49,NA,NA,NA,NA,21,0,0,8509,1,2,1,0,1,NA,1,1,0,1,1,0,0,0,0,0,0,"ESS Round 4",1,1,0,1,NA
"4202",0,1,NA,3,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,2,1,NA,0,0,NA,NA,0,"B25","STFECO",NA,2,0,1,"ekk",0,0,1,12,11,NA,0,1,NA,1,0,10,25,NA,NA,NA,NA,8,0,0,8510,1,2,1,0,1,NA,1,0,0,1,1,1,0,0,0,0,0,"ESS Round 4",0,NA,1,1,10
"4203",0,1,NA,3,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,2,1,NA,0,0,NA,NA,0,"B26","STFGOV",NA,2,0,1,"ekk",0,0,2,1,11,NA,0,2,NA,1,0,10,14,NA,NA,NA,NA,6,0,NA,8511,1,2,1,0,1,NA,1,0,0,1,1,1,0,0,0,0,0,"ESS Round 4",0,NA,1,1,10
"4204",0,1,NA,1,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,2,1,NA,0,0,NA,NA,0,"B27","STFDEM",NA,2,0,1,"ekk",0,0,1,3,11,NA,0,1,NA,1,0,10,27,NA,NA,NA,NA,10,0,NA,8512,1,2,1,0,1,NA,1,0,0,1,1,1,0,0,0,0,0,"ESS Round 4",0,NA,1,1,10
"4205",0,0,NA,2,"maarjasa",NA,6,7,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,1,1,NA,1,1,NA,NA,0,"B30","GINCDIF",NA,3,0,2,"ekk",0,0,4,12,5,NA,0,5,NA,3,0,28,54,NA,NA,NA,NA,19,0,0,8513,2,1,1,0,3,NA,1,1,NA,0,0,1,0,0,0,0,1,"ESS Round 4",0,1,1,1,11
"4206",0,NA,NA,2,"maarjasa",NA,6,7,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,0,NA,NA,1,1,NA,NA,0,"B31","FREEHMS",NA,3,0,2,"ekk",0,0,4,1,5,NA,0,4,NA,1,0,28,28,NA,NA,NA,NA,14,NA,NA,8514,NA,1,1,0,3,NA,1,1,NA,0,0,1,0,0,0,1,1,"ESS Round 4",NA,1,NA,1,NA
"4207",0,0,NA,0,"maarjasa",NA,NA,5,"EE",NA,NA,NA,NA,NA,9,NA,NA,NA,14,3,1,NA,2,1,NA,0,1,NA,0,1,"HS1","testc1",NA,NA,NA,NA,"ekk",0,2,4,NA,NA,24,2,6,2,2,0,10,54,NA,1,NA,30,18,0,0,8515,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",0,NA,1,0,9
"4208",0,0,NA,0,"maarjasa",NA,NA,5,"EE",NA,NA,NA,NA,NA,8,NA,NA,NA,14,3,1,NA,2,1,NA,0,1,NA,NA,0,"HS2","testc2",NA,NA,NA,NA,"ekk",0,2,4,NA,NA,24,2,7,NA,2,0,10,53,NA,NA,NA,NA,18,0,NA,8516,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",0,NA,1,0,9
"4209",0,0,NA,0,"maarjasa",NA,NA,5,"EE",NA,NA,NA,NA,NA,7,NA,NA,NA,14,3,1,NA,2,1,NA,0,1,NA,NA,0,"HS3","testc3",NA,NA,NA,NA,"ekk",0,2,4,NA,NA,24,2,7,NA,2,0,10,53,NA,NA,NA,NA,18,0,NA,8517,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",0,NA,1,0,9
"4210",0,0,NA,0,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,3,0,NA,1,0,NA,0,1,NA,NA,0,"HS4","testc4",NA,NA,NA,NA,"ekk",0,0,1,NA,NA,NA,0,2,NA,2,1,11,41,NA,NA,NA,NA,18,0,0,8518,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",1,NA,0,0,NA
"4211",0,0,NA,0,"maarjasa",NA,NA,1,"EE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,3,0,NA,1,0,NA,0,1,NA,NA,0,"HS5","testc5",NA,NA,NA,NA,"ekk",0,0,1,NA,NA,NA,2,3,NA,2,0,30,47,NA,NA,NA,NA,22,0,0,8519,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",1,NA,0,0,NA
"4212",0,0,NA,0,"maarjasa",NA,NA,1,"EE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,3,0,NA,1,0,NA,0,1,NA,NA,0,"HS6","testc6",NA,NA,NA,NA,"ekk",0,2,1,NA,NA,NA,3,3,NA,2,0,27,34,NA,NA,NA,NA,16,0,0,8520,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",1,NA,0,0,NA
"4213",0,1,NA,3,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,2,1,NA,0,1,NA,0,1,"HS7","testc7",NA,2,0,1,"ekk",0,0,1,12,11,NA,0,2,1,2,0,7,28,NA,0,NA,10,13,0,0,8521,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",0,1,1,0,10
"4214",0,1,NA,3,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,2,1,NA,0,1,NA,NA,0,"HS8","testc8",NA,2,0,1,"ekk",0,0,2,1,11,NA,0,3,NA,2,0,7,23,NA,NA,NA,NA,11,0,NA,8522,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",0,1,1,0,10
"4215",0,1,NA,1,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,2,1,NA,0,1,NA,NA,0,"HS9","testc9",NA,2,0,1,"ekk",0,0,1,1,11,NA,0,2,NA,2,0,7,31,NA,NA,NA,NA,15,0,NA,8523,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",0,1,1,0,11
"4216",0,0,NA,2,"maarjasa",NA,6,7,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,1,1,NA,0,1,NA,NA,0,"HS10","testc10",NA,3,0,2,"ekk",0,1,3,12,5,NA,1,4,NA,2,0,27,45,NA,NA,NA,NA,17,0,0,8524,1,1,1,0,3,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",1,1,1,0,8
"4217",0,0,NA,2,"maarjasa",NA,6,7,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,2,1,NA,0,1,NA,NA,0,"HS11","testc11",NA,3,0,2,"ekk",0,1,5,1,5,NA,1,5,NA,2,0,27,46,NA,NA,NA,NA,23,0,NA,8525,1,1,1,0,3,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",1,1,0,0,NA
"4218",0,0,NA,2,"maarjasa",NA,6,7,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,2,1,NA,0,1,NA,NA,0,"HS12","testc12",NA,3,0,2,"ekk",0,1,3,1,5,NA,1,4,NA,2,0,27,41,NA,NA,NA,NA,21,0,0,8526,1,1,1,0,3,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",1,1,1,0,8
"4219",0,0,NA,0,"maarjasa",NA,NA,5,"EE",NA,NA,NA,NA,NA,9,NA,NA,NA,14,3,0,1,2,1,NA,0,1,NA,0,1,"HS13","testc13",NA,3,0,1,"ekk",0,6,2,NA,7,NA,6,4,2,2,0,37,38,NA,1,NA,30,13,0,0,8527,1,2,3,0,1,NA,0,0,0,0,1,1,0,1,0,0,0,"ESS Round 4",0,NA,1,1,9
"4220",0,0,NA,0,"maarjasa",NA,NA,5,"EE",NA,NA,NA,NA,NA,8,NA,NA,NA,14,3,0,1,2,1,NA,0,1,NA,NA,0,"HS14","testc14",NA,3,0,1,"ekk",0,6,3,NA,7,NA,6,4,NA,2,0,37,36,NA,NA,NA,NA,13,0,NA,8528,1,2,3,0,1,NA,0,0,0,0,1,1,0,1,0,0,0,"ESS Round 4",0,NA,1,1,9
"4221",0,0,NA,0,"maarjasa",NA,NA,5,"EE",NA,NA,NA,NA,NA,7,NA,NA,NA,14,3,0,1,2,1,NA,0,1,NA,NA,0,"HS15","testc15",NA,3,0,1,"ekk",0,6,3,NA,7,NA,6,4,NA,2,0,37,38,NA,NA,NA,NA,13,0,NA,8529,1,2,3,0,1,NA,0,0,0,0,1,1,0,1,0,0,0,"ESS Round 4",0,NA,1,1,9
"4222",0,1,NA,2,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1,1,NA,0,1,NA,0,1,"HS16","testc16",NA,2,0,1,"ekk",0,0,4,3,6,NA,0,4,1,2,0,13,41,NA,0,NA,10,17,0,0,8530,2,2,3,0,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,"ESS Round 4",1,1,1,0,11
"4223",0,NA,NA,1,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,0,NA,NA,0,0,NA,NA,0,"HS17","testc17",NA,2,0,1,"ekk",0,0,1,3,6,NA,0,1,NA,1,0,13,5,NA,NA,NA,NA,1,NA,0,8531,NA,2,3,0,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,"ESS Round 4",NA,1,NA,0,NA
"4224",0,NA,NA,1,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,0,NA,NA,0,0,NA,NA,0,"HS18","testc18",NA,2,0,1,"ekk",0,0,1,3,6,NA,0,1,NA,1,0,13,3,NA,NA,NA,NA,1,NA,NA,8532,NA,2,3,0,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,"ESS Round 4",NA,1,NA,0,NA
"4225",0,0,NA,3,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1,1,NA,0,1,NA,NA,0,"HS19","testc19",NA,3,0,2,"ekk",0,0,2,12,5,NA,0,3,NA,3,0,27,57,NA,NA,NA,NA,23,0,0,8533,2,2,1,0,3,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,"ESS Round 4",0,NA,1,0,11
"4226",0,NA,NA,3,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,0,NA,NA,0,1,NA,NA,0,"HS20","testc20",NA,3,0,2,"ekk",0,0,2,1,5,NA,0,3,NA,2,0,27,22,NA,NA,NA,NA,11,NA,NA,8534,NA,2,1,0,3,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,"ESS Round 4",NA,NA,NA,0,NA
"4227",0,NA,NA,1,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,0,NA,NA,0,1,NA,NA,0,"HS21","testc21",NA,3,0,2,"ekk",0,0,1,3,5,NA,0,2,NA,2,0,27,33,NA,NA,NA,NA,14,NA,NA,8535,NA,2,1,0,3,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,"ESS Round 4",NA,NA,NA,0,NA
"4228",0,0,NA,1,"maarjasa",NA,1,7,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,2,1,NA,0,1,NA,NA,0,"HS22","testc22",3,2,0,1,"ekk",1,0,1,5,11,NA,0,2,NA,3,0,14,36,NA,NA,NA,NA,17,0,NA,8536,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,1,1,0,5
"4229",0,0,NA,1,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,2,1,NA,0,1,NA,NA,0,"HS23","testc23",NA,2,0,1,"ekk",0,0,1,5,11,NA,0,2,NA,2,0,14,30,NA,NA,NA,NA,14,0,0,8537,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",1,1,1,0,5
"4230",0,0,NA,1,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,2,1,NA,0,1,NA,NA,0,"HS24","testc24",NA,2,0,1,"ekk",0,0,1,5,11,NA,0,2,NA,2,0,14,30,NA,NA,NA,NA,14,0,NA,8538,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",1,1,1,0,5
"4231",0,0,NA,0,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,3,0,0,1,1,NA,0,1,NA,0,1,"HS25","testc25",NA,2,1,1,"ekk",0,0,0,NA,6,NA,2,3,2,2,0,27,49,NA,1,NA,30,20,0,0,8539,1,2,3,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",1,1,0,0,NA
"4232",0,0,NA,0,"maarjasa",NA,NA,1,"EE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,3,0,0,1,1,NA,0,1,NA,NA,0,"HS26","testc26",NA,2,1,1,"ekk",0,0,1,NA,6,NA,2,3,NA,2,0,30,38,NA,NA,NA,NA,22,0,0,8540,1,2,3,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",1,1,0,0,NA
"4233",0,0,NA,0,"maarjasa",NA,NA,1,"EE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,3,0,0,1,1,NA,0,1,NA,NA,0,"HS27","testc27",NA,2,1,1,"ekk",0,2,1,NA,6,NA,3,3,NA,2,0,27,34,NA,NA,NA,NA,16,0,0,8541,1,2,3,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",1,1,0,0,NA
"4234",0,0,NA,2,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,1,1,NA,0,1,NA,0,1,"HS28","testc28",2,NA,NA,NA,"ekk",1,1,3,3,NA,10,1,3,1,3,0,6,64,NA,0,NA,10,28,0,0,8542,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",1,NA,1,0,11
"4235",0,0,NA,1,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,1,1,NA,0,1,NA,NA,0,"HS29","testc29",2,NA,NA,NA,"ekk",1,1,3,3,NA,10,1,3,NA,3,0,6,64,NA,NA,NA,NA,27,0,NA,8543,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",1,NA,1,0,11
"4236",0,0,NA,1,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,1,1,NA,0,1,NA,NA,0,"HS30","testc30",2,NA,NA,NA,"ekk",1,1,3,3,NA,10,1,3,NA,3,0,6,61,NA,NA,NA,NA,27,0,NA,8544,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",1,NA,1,0,11
"4237",0,0,NA,2,"maarjasa",NA,6,7,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1,1,NA,0,1,NA,NA,0,"HS31","testc31",NA,3,0,2,"ekk",0,0,5,12,5,NA,0,5,NA,2,0,22,59,NA,NA,NA,NA,23,0,NA,8545,2,1,1,0,3,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,"ESS Round 4",1,NA,1,0,11
"4238",0,NA,NA,2,"maarjasa",NA,6,7,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,0,NA,NA,0,1,NA,NA,0,"HS32","testc32",NA,3,0,2,"ekk",0,0,4,1,5,NA,0,4,NA,1,0,22,33,NA,NA,NA,NA,14,NA,0,8546,NA,1,1,0,3,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,"ESS Round 4",NA,NA,NA,0,NA
"4239",0,NA,NA,2,"maarjasa",NA,6,7,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,0,NA,NA,0,1,NA,NA,0,"HS33","testc33",NA,3,0,2,"ekk",0,0,3,1,5,NA,0,3,NA,1,0,22,13,NA,NA,NA,NA,9,NA,NA,8547,NA,1,1,0,3,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,"ESS Round 4",NA,NA,NA,0,NA
"4240",0,0,NA,1,"maarjasa",NA,1,7,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,2,1,NA,0,1,NA,NA,0,"HS34","testc34",4,2,0,1,"ekk",1,0,1,5,11,NA,0,2,NA,3,0,4,56,NA,NA,NA,NA,24,0,NA,8548,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,1,1,0,5
"4241",0,0,NA,1,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,2,1,NA,0,1,NA,NA,0,"HS35","testc35",4,2,0,1,"ekk",1,0,1,5,11,NA,0,2,NA,2,0,4,45,NA,NA,NA,NA,21,0,0,8549,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",1,1,1,0,5
"4242",0,0,NA,1,"maarjasa",NA,NA,2,"EE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,2,1,NA,0,1,NA,NA,0,"HS36","testc36",2,2,0,1,"ekk",1,0,1,5,11,NA,0,2,NA,2,0,4,45,NA,NA,NA,NA,21,0,NA,8550,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",1,1,1,0,5
